Srce|Shipnum|Shpd_Dt|Origin|Destination|Cdty_Cd|Ori_city|Ori_St|Origin_Zip|Dest_city|Dest_St|Dest_Zip|TM_Miles
TMS|25670458|07/28/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25670459|07/28/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25670462|07/28/20|HTN|94216|DRYDRAUGHT|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25670463|07/28/20|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25670464|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670466|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670467|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670468|07/28/20|HTN|64210|DRY|HOUSTON|TX|77029|BRYAN|TX|77803|101
TMS|25670469|07/28/20|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25670470|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670471|07/28/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670472|07/28/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25670480|07/28/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670486|07/28/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670487|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670488|07/28/20|HTN|84245|DRYDRAUGHT|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670489|07/28/20|HTN|94285|DRYDRAUGHT|HOUSTON|TX|77029|TRINITY|TX|75862|89
TMS|25670496|07/28/20|HTN|94240|DRYDRAUGHT|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670498|07/28/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25670502|07/28/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25670503|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670507|07/28/20|HTN|81774|DRYDRAUGHT|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25672866|07/28/20|HTN|84257|DRY|HOUSTON|TX|77029|NACOGDOCHES|TX|75965|141
TMS|25673780|07/28/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25674783|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674784|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674785|07/28/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25674787|07/28/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25674790|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674791|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674797|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674798|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674803|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674804|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674805|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674806|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25675816|07/28/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25675817|07/28/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25675818|07/28/20|HTN|94262|DRYDRAUGHT|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25675821|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675822|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675823|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675824|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675827|07/28/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675829|07/28/20|HTN|31712|DRYDRAUGHT|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675830|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675831|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25675832|07/28/20|HTN|94218|DRYDRAUGHT|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675833|07/28/20|HTN|64221|DRYDRAUGHT|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675834|07/28/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675835|07/28/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675836|07/28/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675837|07/28/20|HTN|94213|DRYDRAUGHT|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25675838|07/28/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25675843|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675846|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675847|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675848|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675849|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675871|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675894|07/28/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25639378|07/29/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25659587|07/29/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25660841|07/29/20|HTN|94285|DRY|HOUSTON|TX|77029|TRINITY|TX|75862|89
TMS|25663911|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25664057|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664058|07/29/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664059|07/29/20|HTN|64259|DRY|HOUSTON|TX|77029|PALESTINE|TX|75801|152
TMS|25664064|07/29/20|HTN|21736|DRY|HOUSTON|TX|77029|LEESVILLE|LA|71446|206
TMS|25664111|07/29/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25664161|07/29/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664169|07/29/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664185|07/29/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25664187|07/29/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664208|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664214|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664219|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664222|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664241|07/29/20|HTN|64210|DRY|HOUSTON|TX|77029|BRYAN|TX|77803|101
TMS|25664244|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664245|07/29/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25664250|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664256|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664260|07/29/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25670451|07/29/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25670460|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670476|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670518|07/29/20|HTN|4249|DRYDRAUGHT|HOUSTON|TX|77029|LAREDO|TX|78045|310
TMS|25670519|07/29/20|HTN|34254|DRYDRAUGHT|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25670523|07/29/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25670533|07/29/20|HTN|64259|DRY|HOUSTON|TX|77029|PALESTINE|TX|75801|152
TMS|25670534|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670536|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670545|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670546|07/29/20|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670553|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670555|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670574|07/29/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670576|07/29/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25670577|07/29/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670578|07/29/20|HTN|94285|DRY|HOUSTON|TX|77029|TRINITY|TX|75862|89
TMS|25670579|07/29/20|HTN|84257|DRY|HOUSTON|TX|77029|NACOGDOCHES|TX|75965|141
TMS|25670581|07/29/20|HTN|54209|DRY|HOUSTON|TX|77029|BEEVILLE|TX|78102|179
TMS|25670589|07/29/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25670596|07/29/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25670597|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670601|07/29/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670609|07/29/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670618|07/29/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25670620|07/29/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670626|07/29/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25670646|07/29/20|HTN|64259|DRY|HOUSTON|TX|77029|PALESTINE|TX|75801|152
TMS|25670651|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670657|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670659|07/29/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670666|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670667|07/29/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25672551|07/29/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25673391|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25673392|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25673394|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25674117|07/29/20|HTN|34254|DRYDRAUGHT|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25674119|07/29/20|HTN|94231|DRYDRAUGHT|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25674120|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674122|07/29/20|HTN|54215|DRYDRAUGHT|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25674123|07/29/20|HTN|64230|DRYDRAUGHT|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25674125|07/29/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25674128|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25674130|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674131|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674134|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674135|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674136|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674137|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674138|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674139|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674141|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25674142|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25674143|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25674147|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25674156|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675841|07/29/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25675842|07/29/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25675851|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675852|07/29/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675853|07/29/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25675854|07/29/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25675855|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675856|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675857|07/29/20|HTN|64210|DRYDRAUGHT|HOUSTON|TX|77029|BRYAN|TX|77803|101
TMS|25675860|07/29/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25675862|07/29/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675863|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675865|07/29/20|HTN|64287|DRYDRAUGHT|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25675868|07/29/20|HTN|64225|DRYDRAUGHT|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675870|07/29/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675872|07/29/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675879|07/29/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25675880|07/29/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25675884|07/29/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25675891|07/29/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25675898|07/29/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25675916|07/29/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675920|07/29/20|HTN|64210|DRY|HOUSTON|TX|77029|BRYAN|TX|77803|101
TMS|25675922|07/29/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25675926|07/29/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675927|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675928|07/29/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675934|07/29/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25675935|07/29/20|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25675936|07/29/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25637994|07/30/20|HTN|TXLP|DRYDRAUGHT|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25673385|07/30/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675931|07/30/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675946|07/30/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25675948|07/30/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25675959|07/30/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25675960|07/30/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25675961|07/30/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25675963|07/30/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675965|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675966|07/30/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25675967|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675968|07/30/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675969|07/30/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25675970|07/30/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25675972|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675973|07/30/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25675974|07/30/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25675975|07/30/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25675976|07/30/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675977|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675979|07/30/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25675982|07/30/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25675984|07/30/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25675985|07/30/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675986|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675987|07/30/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25675988|07/30/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25675991|07/30/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675992|07/30/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25675993|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675994|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675995|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676000|07/30/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25676001|07/30/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25676002|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676003|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676004|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676005|07/30/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25676006|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25676007|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676008|07/30/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25676011|07/30/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25676015|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676016|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676017|07/30/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25676018|07/30/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25676019|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25676020|07/30/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25676022|07/30/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25676023|07/30/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25676025|07/30/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25676026|07/30/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25676029|07/30/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25676030|07/30/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25676032|07/30/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25676033|07/30/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25676034|07/30/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25676035|07/30/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25676036|07/30/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25676037|07/30/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25676039|07/30/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25676040|07/30/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25676041|07/30/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
